index,target,tags,irrelevant_tags
4432,1,car | cliff | coast | flower | grassy | hill | hillside | man | sea | road | suv | toy car | wildflower | yellow,grassy | wildflower | man | yellow | flower | sea | hill | coast | cliff | hillside | road
5160,1,attach | car | drive | forest | jeep | pick up | pole | road | suv | tree | truck | wood,forest | tree | road | pole | attach | wood
3417,0,building | car | city street | drive | headlight | license plate | park | railroad | road | track | train track | trolley | urban,track | trolley | railroad | headlight | city street | park | road | train track | urban | building
1889,0,accident | car | flip | jump | intersection | lift | pole | red | stop sign | street corner | suv | tow truck | traffic sign | vehicle,jump | intersection | flip | red | traffic sign | pole | lift | stop sign | street corner
7869,1,animal | car | dirt road | dirt track | drive | lamb | license plate | ram | road | rural | sheep | suv,sheep | ram | dirt track | lamb | dirt road | animal | road | rural
6125,1,car | drive | highway | pole | road | rural | silver | stretch | suv | view mirror | white,silver | stretch | pole | highway | road | rural | view mirror | white
3,0,car | driveway | flip | home | jump | house | house exterior | hydrant | red | stunt | sports car,jump | hydrant | flip | house | home | red | stunt | house exterior
5862,1,animal | car | flip | jump | sky | stunt | trick,jump | trick | flip | animal | stunt | sky
2144,0,car | curb | driveway | flip | home | jump | house | house exterior | park | parking meter | sedan | silver,jump | silver | flip | house | home | parking meter | park | house exterior | curb
7937,1,archway | black | bridge | car | clothesline | drive | path | hang | laundry | lush | narrow | overpass | park | pick up | road | suv,lush | archway | bridge | clothesline | laundry | narrow | overpass | black | park | road | path | hang
1308,0,alley | shed | building | car | driveway | garage | garage door | house | house exterior | park | silver,shed | silver | garage door | garage | house | park | alley | house exterior | building
4299,1,car | curve | drive | highway | jeep | mountain path | pick up | red | road | rural | stop light | traffic light | suv | truck,stop light | traffic light | red | curve | mountain path | highway | road | rural
1821,0,alley | black | building | car | flip | jump | license plate | narrow | park | pavement | stone building | street sign,jump | building | pavement | street sign | flip | narrow | park | alley | black | stone building
4975,1,animal | bull | car | cow | desert | desert road | drive | highway | license plate | pick up | road | silver | sky | suv | truck,cow | silver | bull | desert | desert road | animal | highway | road | sky
295,0,attach | car | driveway | fence | hang | license plate | park | sedan | sign | white,sign | fence | park | attach | white | hang
4395,1,animal | car | cow | donkey | drive | forest | jeep | license plate | road | rural | stand | suv | tree | walk | wood,cow | forest | tree | donkey | road | walk | animal | stand | wood | rural
3719,0,animal | shed | car | dog | dog house | flip | hang | jump | house exterior | hut | lift | stand | stunt,jump | shed | hut | flip | dog | animal | stand | stunt | house exterior | lift | dog house | hang
7720,1,boulder | car | drive | mountain | mountain path | pick up | red | road | stone | rural | suv | truck,stone | red | mountain | mountain path | road | rural | boulder
5155,1,animal | car | drive | horse | highway | graze | road | rural | stand | suv,horse | animal | stand | highway | road | rural | graze
965,0,blue | car | parking lot | curb | hydrant | parking | red | road,hydrant | parking lot | red | blue | parking | road | curb
2372,0,shed | barn | beam | building | car | ceiling | garage | lift | park | parking garage | warehouse | white,parking garage | shed | building | barn | garage | beam | park | lift | warehouse | white | ceiling
2117,0,car | driveway | flip | home | house | house exterior | lift | park | ramp | silver,silver | flip | home | house | ramp | park | house exterior | lift
23,0,car | driveway | house | house exterior | red | stop sign | sports car | traffic sign,house | red | traffic sign | house exterior | stop sign
6799,1,animal | car | desert | desert road | dirt road | dirt track | drive | lift | power line | ram | road | rural | silver | suv | vehicle,ram | silver | dirt track | desert | dirt road | animal | desert road | power line | road | rural | lift
7734,1,animal | bull | car | cattle | cow | desert | desert road | dirt road | dirt track | drive | jeep | pick up | road | rural | suv | truck | walk,cattle | cow | bull | walk | dirt track | desert | desert road | animal | dirt road | road | rural
5066,1,car | drive | horse | jeep | license plate | pick up | road | rural | silver | suv,horse | road | rural | silver
7266,1,animal | car | cow | highway | moose | pick up | road | road sign | rural | sign | street sign | truck,cow | street sign | sign | moose | animal | highway | road | rural | road sign
2520,0,blue | building | car | city | city skyline | city view | convertible | fly | night | night view | peak | silver | sports car | toy car | urban,peak | night | silver | night view | city | blue | fly | city view | urban | city skyline | building
1892,0,car | curb | driveway | flip | home | jump | house | house exterior | hydrant | park | sedan | stunt | suv | trick | white,jump | hydrant | trick | flip | home | house | park | stunt | house exterior | curb | white
6785,1,brown | car | flip | horse | graze | jump | lift | road | rural | silver | suv | tree,jump | tree | silver | horse | flip | brown | road | rural | graze | lift
5648,1,blue | car | pony | donkey | horse | mule | park | road | rural | stand | suv,pony | mule | donkey | horse | blue | park | stand | road | rural
978,0,blue | building | car | city | city street | fly | jump | urban,jump | city | blue | city street | fly | urban | building
4228,1,car | driveway | path | park | parking sign | road | road sign | rural | sign | street sign | suv,parking sign | street sign | sign | park | road | rural | path | road sign
769,0,alley | blue | building | car | ceiling | convertible | model car | park | parking garage | rail | ramp | stair | stairwell | toy car | warehouse,parking garage | building | ceiling | rail | stairwell | ramp | blue | park | alley | warehouse | stair
6661,1,car | car window | pony | horse | head | mane | out | road | rural | sedan | stand | stick,pony | stick | horse | mane | head | out | stand | road | rural
1923,0,car | driveway | flip | garage | home | house | house exterior | stunt,flip | garage | house | home | stunt | house exterior
6663,1,car | desert | desert road | dirt road | dirt track | drive | jeep | mountain | mountain path | road | suv | terrain | vehicle,terrain | dirt track | desert | dirt road | desert road | mountain | mountain path | road
459,0,accident | car | drive | night | night view | red | road | stop sign | traffic sign,night | night view | red | traffic sign | road | stop sign
2116,0,building | car | curb | hydrant | park | pavement | red | road | sedan | stair | yellow,building | pavement | hydrant | yellow | red | park | road | curb | stair
2122,0,car | driveway | flip | jump | house | house exterior | lift | road sign | sign | street sign | stunt | traffic sign | trick,jump | street sign | sign | trick | flip | house | traffic sign | stunt | house exterior | lift | road sign
7474,1,car | feather | license plate | road | rural | sedan | suv | tail,feather | road | rural | tail
764,0,alley | wall | building | car | dirt track | hillside | jump | license plate | narrow | park | stunt | sports car | yellow,jump | building | yellow | dirt track | narrow | hillside | park | stunt | alley | wall
7728,1,car | drive | flip | forest | forest road | mountain path | narrow | road | sedan | silver | suv | tree | wood,forest | tree | silver | road | flip | forest road | narrow | mountain path | wood
3835,0,car | country lane | curve | drive | license plate | narrow | road | road sign | rural | sign | silver | speed limit | speed limit sign | street sign | suv,street sign | sign | silver | country lane | narrow | curve | speed limit | road | rural | speed limit sign | road sign
7330,1,animal | car | flip | highway | hang | jump | lift | pick up | pole | ram | road | rural | sheep | tree | truck | white,jump | sheep | ram | hang | tree | flip | animal | pole | highway | road | rural | white | lift
7176,1,car | dirt road | dirt track | drive | jeep | park | pick up | road | rural | suv | tree | truck | vehicle | white,tree | dirt track | dirt road | park | road | rural | white
1854,0,car | curb | driveway | house | hydrant | park | yellow,hydrant | yellow | house | park | curb
914,0,car | door | driveway | entrance | fence | parking meter | sports car | white,door | fence | parking meter | entrance | white
1887,0,alley | archway | car | corridor | exit | street sign | sports car | tunnel | yellow,archway | street sign | yellow | corridor | tunnel | alley | exit
6313,1,car | drive | forest | forest road | license plate | lush | minivan | narrow | road | rural | sedan | silver | suv | tree | wood,forest | lush | tree | silver | road | forest road | narrow | wood | rural
7947,1,car | desert | desert road | dirt field | dirt track | donkey | drive | horse | jeep | land | pick up | sand | stand | suv | terrain | vehicle | walk,land | donkey | sand | terrain | horse | dirt track | walk | dirt field | desert | desert road | stand
4062,1,car | city street | curb | drive | headlight | night | night view | park | pick up | road | truck | wet | white,night | night view | park | city street | wet | road | headlight | curb | white
7624,1,animal | bull | car | cow | drive | jeep | minivan | road | stand | suv | tree | van,cow | tree | bull | animal | stand | road
4612,1,animal | brown | car | pony | dirt road | horse | grass | graze | road | rural | stand | suv,pony | grass | horse | brown | dirt road | animal | stand | road | rural | graze
1689,0,building | car | curb | driveway | home | house | house exterior | hydrant | license plate | park | red | sedan | silver,hydrant | silver | house | home | red | park | house exterior | curb | building
1109,0,car | flip | jump | lift | parking sign | road | sign | silver | street sign | stunt | tree,jump | parking sign | street sign | sign | silver | tree | flip | stunt | road | lift
4751,1,animal | bull | car | cattle | couple | cow | dirt road | dirt track | drive | jeep | pick up | red | road | rural | stand | suv | truck | walk,cattle | cow | couple | bull | walk | dirt track | dirt road | red | animal | stand | road | rural
7063,1,animal | car | cloudy | dirt track | flip | fly | jump | jeep | rural | sheep | sky | stormy | stunt | suv,jump | sheep | stormy | flip | cloudy | dirt track | animal | stunt | fly | rural | sky
1770,0,alley | attach | bicycle | blanket | wall | building | car | doodle | green | park | street sign | writing,street sign | wall | bicycle | green | writing | blanket | doodle | park | attach | alley | building
7493,1,car | park | pole | road | road sign | sign | street sign | traffic sign | tree | white | wood,street sign | tree | sign | road | park | traffic sign | pole | wood | white | road sign
1358,0,car | curb | driveway | home | house | house exterior | load | park | suv | white,home | house | load | park | house exterior | curb | white
4734,1,blue | brown | car | dirt road | dirt track | drive | horse | forest | forest road | graze | road | rural | stand | suv | tree | wood,forest | tree | road | horse | dirt track | brown | forest road | dirt road | blue | stand | wood | rural | graze
4953,1,animal | black | bull | car | cattle | cow | dirt road | path | green | hedge | hillside | lush | park | pick up | road | rural | stand | suv | trim | vehicle | walk,cow | cattle | lush | road | bull | green | walk | dirt road | hedge | animal | hillside | park | stand | trim | path | rural | black
7901,1,animal | car | cross | curve | highway | graze | mountain path | road | sheep | stand | white,sheep | animal | curve | mountain path | stand | highway | road | cross | graze | white
7805,1,animal | camper | car | highway | hill | hillside | ram | recreational vehicle | road | schooner | sheep | stand | van | white,sheep | ram | camper | hill | schooner | animal | hillside | stand | highway | road | white
6673,1,brown | car | dirt road | drive | horse | pick up | road | rural | stand | suv | truck | white,horse | brown | dirt road | stand | road | rural | white
1636,0,car | driveway | house exterior | ramp | red | sports car | toy car | tree,ramp | house exterior | red | tree
6985,1,car | drive | horse | highway | pull | road | rural | sky | suv,horse | pull | highway | road | rural | sky
6018,1,car | cloudy | dirt road | drive | field | grass | grassy | green | hill | hillside | hose | license plate | lush | pick up | road | rural | silver | spray | suv | truck | vehicle | white,grassy | lush | silver | grass | hose | green | cloudy | hill | dirt road | spray | hillside | field | road | rural | white
5979,1,animal | car | cow | horse | graze | lush | moose | park | road | stand | suv | tree,cow | lush | tree | moose | horse | animal | park | stand | road | graze
5668,1,car | desert | desert road | dirt road | dirt track | drive | jump | lift | pick up | road | rural | trailer truck | truck | vehicle | white,jump | dirt track | desert | dirt road | desert road | road | rural | white | lift
989,0,alley | attach | building | car | narrow | park | road | vehicle | white,narrow | park | alley | attach | road | white | building
5585,1,bull | car | cattle | cloudy | couple | cow | dirt road | dirt track | lush | minivan | road | rural | sky | stand | suv | van | white,cattle | cow | lush | couple | bull | cloudy | dirt track | dirt road | stand | road | rural | sky | white
4358,1,blue | car | drive | path | minivan | park | parking sign | pole | road | road sign | rural | sign | speed limit | speed limit sign | street sign | suv | traffic sign | tree,parking sign | street sign | sign | tree | blue | park | traffic sign | pole | speed limit | road | rural | path | speed limit sign | road sign
4322,1,attach | car | dirt road | dirt track | drive | flip | fly | green | license plate | lift | minivan | pole | road | road sign | rural | sign | street sign | suv | vehicle,street sign | sign | road | green | flip | dirt track | dirt road | pole | attach | lift | rural | fly | road sign
1478,0,car | curb | driveway | license plate | park | stop sign | traffic sign,curb | stop sign | park | traffic sign
5021,1,animal | bull | car | cattle | cow | dirt road | dirt track | license plate | park | road | rural | sedan | stand | suv | walk | white,cattle | cow | bull | walk | dirt track | dirt road | animal | park | stand | road | rural | white
6919,1,black | blanket | car | drive | road | rural | snow | snowy | suv | tree | winter,tree | road | blanket | snow | snowy | rural | black | winter
4168,1,animal | car | driveway | house exterior | minivan | park | stand | suv | yard,yard | animal | park | stand | house exterior
6338,1,animal | bull | car | cattle | cow | dirt road | dirt track | jump | lift | pick up | road | rural | sky | suv | truck | white,cattle | cow | jump | bull | dirt track | dirt road | animal | road | rural | sky | white | lift
6904,1,black | car | drive | flip | highway | motorcycle | pine | pine forest | road | rural | stunt | suv | tree,tree | pine | flip | black | stunt | highway | road | rural | pine forest
1422,0,blue | bubble | car | curb | damage | driveway | garage | garage door | headlight | hose | house | house exterior | park,hose | garage door | bubble | garage | house | blue | park | house exterior | curb | headlight | damage
7961,1,animal | car | desert road | drive | lamb | pick up | ram | road | rural | sheep | stand | suv | truck | white,sheep | ram | lamb | desert road | animal | stand | road | rural | white
2829,0,car | path | park | red | road | stop sign | street sign | traffic sign | tree,street sign | tree | red | park | traffic sign | road | stop sign | path
6165,1,animal | black | brown | bull | car | cattle | cow | desert | desert road | jump | lift | pick up | silver | stand | suv | terrain | truck | vehicle,cattle | cow | jump | silver | bull | terrain | brown | desert | desert road | animal | stand | lift | black
1828,0,building | car | city | flip | fly | red | rise building | skyscraper | stunt | urban,skyscraper | flip | city | rise building | red | stunt | fly | urban | building
4791,1,animal | brown | bull | car | cow | dog | highway | jump | mountain path | road | silver | stand | suv,cow | jump | silver | bull | brown | dog | animal | mountain path | stand | highway | road
7683,1,animal | bull | car | desert | desert road | dirt road | dirt track | drive | jump | jeep | lift | pick up | ram | road | sand | suv | vehicle | yak,jump | ram | sand | bull | dirt track | desert | desert road | animal | dirt road | yak | road | lift
1209,0,blanket | car | lift | ramp | snow | snowboarder | snowy | street sign | suv | vehicle | white,street sign | blanket | snow | ramp | snowboarder | snowy | white | lift
708,0,car | curb | driveway | house | house exterior | park | red | stop light | traffic light | sports car | yard,stop light | traffic light | house | yard | red | park | house exterior | curb
6457,1,animal | blanket | bull | car | cattle | cow | drive | moose | mountain path | pick up | road | rural | silver | snow | snowy | stand | suv | truck | vehicle,cow | cattle | silver | moose | bull | blanket | snow | snowy | animal | mountain path | stand | road | rural
380,0,attach | car | driveway | flip | garage | home | jump | house | house exterior | parking sign | sale | sign,jump | parking sign | sign | sale | flip | garage | home | house | attach | house exterior
5276,1,car | dirt road | dirt track | drive | forest | forest road | park | road | rural | sedan | suv | tree | white | wood,forest | tree | road | forest road | dirt track | dirt road | park | wood | rural | white
2775,0,attach | shed | building | cabin | car | flip | garage | garage door | house | hut | lift | log cabin | park,shed | hut | log cabin | garage door | flip | garage | house | cabin | park | attach | lift | building
5467,1,animal | brown | bull | car | cattle | cow | hill | hillside | mountain | park | road | silver | stand | suv,cattle | cow | silver | bull | hill | brown | animal | mountain | hillside | park | stand | road
4416,1,animal | blue | brown | car | pony | dirt road | horse | grass | graze | lush | park | pick up | road | rural | stand | tree | truck,lush | pony | tree | grass | horse | brown | dirt road | blue | animal | park | stand | road | rural | graze
2963,0,car | driveway | home | house | house exterior | park | red | sale | sports car,sale | house | home | red | park | house exterior
6931,1,black | car | curve | drive | horse | forest | jeep | lush | road | rural | stand | suv | tree | wood,forest | lush | tree | road | horse | curve | stand | wood | rural | black
2178,0,car | door | driveway | fence | license plate | park | sedan | white,park | fence | white | door
1894,0,car | pillar | footstall | hydrant | miniature | pole | red,footstall | hydrant | pillar | red | pole | miniature
6236,1,animal | car | desert road | drive | highway | lamb | pick up | ram | road | sheep | silver | stand | suv | truck,sheep | ram | silver | lamb | desert road | animal | stand | highway | road
7408,1,car | horse | highway | graze | road | rural | silver | stand | suv,silver | horse | stand | highway | road | rural | graze
6000,1,creek | car | trench | drive | path | forest | jump | lift | man | pick up | road | suv | tree | truck | white | wood,jump | forest | creek | man | tree | trench | wood | road | path | white | lift
6644,1,autumn forest | car | flip | fly | forest | forest road | jump | road | rural | sedan | suv | tree | white | wood,autumn forest | jump | forest | tree | road | flip | forest road | fly | wood | rural | white
4491,1,animal | bull | car | cattle | cow | curve | highway | goat | hill | hillside | lift | mountain path | pick up | road | rural | sheep | stand | truck | white,cow | sheep | cattle | goat | road | bull | hill | animal | mountain path | curve | hillside | stand | highway | lift | rural | white
7173,1,brown | bull | car | cow | pick up | road | sky | stand | suv | truck | white,cow | bull | brown | stand | road | sky | white
2815,0,black | car | driveway | home | house | house exterior | park | sedan,home | house | park | house exterior | black
2423,0,building | car | city | city view | flip | fly | jump | lift | office building | red | skyscraper | stunt | suv | toy car | urban,jump | skyscraper | flip | city | red | office building | stunt | fly | lift | city view | urban | building
6719,1,bison | blanket | buffalo | car | trench | drive | fence | flip | jump | jeep | lift | road | rural | snow | snowy | suv | vehicle | white,jump | flip | fence | blanket | snow | snowy | trench | buffalo | bison | road | rural | white | lift
3307,0,car | convertible | driveway | palm tree | silver | sports car,palm tree | silver
6994,1,drive | horse | road | rural | tree | van | white,tree | horse | road | rural | white
7099,1,animal | black | brown | car | pony | dirt road | dirt track | field | horse | graze | lush | pick up | road | rural | suv | truck,lush | pony | horse | dirt track | brown | black | dirt road | animal | field | road | rural | graze
3091,0,blue | building | car | door | doorway | entrance | exit | garage door | park | parking garage | red | silver | stop light | traffic light,parking garage | stop light | traffic light | silver | door | garage door | doorway | red | blue | park | exit | entrance | building
7112,1,animal | buffalo | car | desert | desert road | drive | elephant | jeep | pick up | plain | purple | red | road | rural | savanna | suv | truck,plain | purple | savanna | desert | desert road | animal | buffalo | elephant | red | road | rural
5368,1,animal | car | desert | desert road | drive | horse | highway | jump | minivan | road | silver | suv | vehicle,jump | silver | horse | desert | desert road | animal | highway | road
3749,0,animal | blue | car | chalk | driveway | lamb | sheep | stand | toy car | walk,sheep | walk | lamb | blue | animal | stand | chalk
7091,1,animal | car | dirt road | dirt track | drive | license plate | park | pick up | ram | road | rural | sheep | trailer truck | truck | vineyard | white | winery,sheep | ram | vineyard | dirt track | dirt road | animal | park | winery | road | rural | white
797,0,attach | car | driveway | home | house | house exterior | park | sale | sign | yard,sign | sale | house | yard | home | park | attach | house exterior
853,0,car | driveway | home | house | house exterior | park | sedan | sign | tree,tree | sign | home | house | park | house exterior
5409,1,animal | bison | buffalo | bull | car | cow | dirt road | flip | fly | jump | license plate | lift | minivan | road | rural | silver | sky | stunt | suv | trick,cow | jump | silver | trick | road | bull | flip | dirt road | animal | buffalo | bison | stunt | fly | lift | rural | sky
1526,0,car | driveway | flip | garage | garage door | jump | house | house exterior | license plate | lift | sedan | silver | stunt | suv | trick,jump | silver | trick | garage door | flip | garage | house | stunt | house exterior | lift
750,0,car | fence | path | park | parking sign | road | road sign | sign | street sign,parking sign | street sign | sign | fence | park | road | path | road sign
3950,0,car | cloudy | drive | hydrant | puddle | road | sedan | silver | sky | suv,hydrant | silver | cloudy | puddle | road | sky
4181,1,car | city | city skyline | city view | field | flip | fly | grass | grassy | green | jump | lush | red | sky | skyscraper | sports car | urban,grassy | jump | lush | skyscraper | grass | green | flip | city | red | field | fly | city view | urban | city skyline | sky
1801,0,black | car | driveway | garage | house | house exterior | park | suv | white | white house | yard,white house | garage | house | yard | park | house exterior | black | white
5538,1,car | cow | dirt road | dirt track | dog | field | path | jump | lift | pick up | rural | silver | suv | truck | wheat field | white,cow | jump | wheat field | silver | dirt track | dog | dirt road | field | path | rural | white | lift
3710,0,autumn forest | cabin | car | dirt road | driveway | house | house exterior | park | sedan | silver | tree | white,autumn forest | tree | silver | house | dirt road | cabin | park | house exterior | white
6146,1,car | pony | desert | desert road | dirt road | dirt track | drive | horse | park | road | rural | sedan | stand | suv,pony | horse | dirt track | desert | dirt road | desert road | park | stand | road | rural
3033,0,attach | building | car | pillar | hang | license plate | lift | park | pole | silver | stop sign | street corner | street sign | traffic sign,building | street sign | silver | pillar | park | traffic sign | pole | attach | lift | stop sign | street corner | hang
298,0,shed | car | driveway | flip | garage | jump | house | house exterior | meter | park | parking meter,jump | shed | flip | garage | house | parking meter | park | house exterior | meter
7193,1,attach | black | dirt field | dirt road | dirt track | dog | drive | field | horse | path | jeep | pick up | road | rural | suv | truck,horse | dirt track | dirt field | dirt road | dog | black | field | attach | road | rural | path
7294,1,animal | car | desert | desert road | highway | lamb | lay | license plate | road | sedan | sheep | silver | suv,sheep | silver | lamb | desert | desert road | animal | highway | road | lay
4321,1,car | damage | dirt track | trench | drive | green | lush | railroad | road | silver | suv | track | train car | train track | travel | tree,lush | train track | silver | tree | green | track | dirt track | trench | railroad | train car | road | travel | damage
7344,1,blue | car | cattle | cow | drive | lush | park | pick up | road | rural | stand | suv | truck,cattle | cow | lush | blue | park | stand | road | rural
745,0,blanket | car | flip | floor | jump | ramp | sign | silver | snow | snowboarder | trick,jump | sign | silver | trick | flip | blanket | snow | ramp | floor | snowboarder
6828,1,animal | car | drive | park | road | rural | suv | tree,tree | animal | park | road | rural
3574,0,car | city | city skyline | city view | flip | fly | hydrant | red | sky | stunt | sun | sunset | sports car | urban,hydrant | flip | city | sunset | sky | red | stunt | fly | city view | urban | city skyline | sun
3478,0,car | driveway | home | house | house exterior | park | pole | sign | street sign | white,street sign | sign | home | house | park | pole | house exterior | white
2941,0,car | driveway | flip | garage | garage door | hang | home | house | house exterior | lift | park | sedan | stunt | suv | white,garage door | flip | garage | house | home | park | stunt | house exterior | lift | white | hang
7159,1,animal | black | bull | car | cattle | cow | highway | pick up | road | rural | stand | truck,cattle | cow | bull | animal | stand | highway | road | rural | black
7501,1,autumn forest | car | drive | horse | road | rural | stand | suv | tree | walk,autumn forest | tree | horse | walk | stand | road | rural
532,0,car | green | pole | stair | stop light | traffic light | street sign | sports car,stop light | traffic light | street sign | green | pole | stair
188,0,car | driveway | flip | jump | house | house exterior | lift | red | stop sign | street sign | stunt | traffic sign,jump | street sign | flip | house | red | traffic sign | stunt | house exterior | lift | stop sign
2347,0,car | miniature | model car | pole | red | stop sign | street sign | toy car | track | traffic sign | train track,street sign | track | stop sign | red | traffic sign | pole | train track | miniature
3350,0,shed | building | car | city | hydrant | red | sign | signage | skyscraper,shed | skyscraper | hydrant | sign | city | red | signage | building
5706,1,car | dirt road | drive | forest | forest road | jeep | mountain path | park | pick up | road | rural | suv | tree | truck | wood,forest | tree | road | forest road | dirt road | mountain path | park | wood | rural
5721,1,animal | car | cow | drive | jump | license plate | road | road sign | rural | street sign | suv | traffic sign,cow | jump | street sign | animal | traffic sign | road | rural | road sign
7539,1,cactus | car | desert | desert road | dirt road | dirt track | drive | flip | fly | jump | jeep | lift | silver | stunt | suv | trick | vegetation | vehicle,jump | silver | trick | cactus | flip | vegetation | dirt track | desert | dirt road | desert road | stunt | fly | lift
2153,0,car | convertible | home | house | house exterior | lawn | lift | meter | palm tree | park | parking meter | pole,palm tree | lawn | house | parking meter | home | park | pole | house exterior | lift | meter
3431,0,car | flip | lift | pole | sign | street sign | stunt | tow truck | tree,street sign | tree | sign | flip | pole | stunt | lift
5735,1,animal | bull | calf | car | cow | drive | jeep | pick up | road | rural | stand | suv | tree | walk,cow | tree | bull | calf | walk | animal | stand | road | rural
4766,1,blue | car | drive | horse | hedge | lush | park | road | rural | suv,lush | horse | blue | hedge | park | road | rural
5671,1,animal | bull | car | cattle | cow | desert | desert road | fly | jump | jeep | pick up | plain | red | sky | stand | suv | truck,cattle | cow | jump | plain | bull | desert | desert road | animal | red | stand | fly | sky
1792,0,building | car | hang | house | ladder | red | stop sign | traffic sign,hang | house | red | ladder | traffic sign | stop sign | building
4826,1,car | flip | highway | jump | lift | road | rural | silver | stunt | suv | vehicle | white,jump | silver | flip | stunt | highway | road | rural | white | lift
5131,1,animal | car | goat | hillside | jeep | lamb | license plate | mountain | mountain path | ram | road | rocky | sheep | stand | suv | terrain | vehicle,sheep | goat | ram | rocky | terrain | lamb | animal | mountain | hillside | mountain path | stand | road
2950,0,alley | attach | wall | building | car | hydrant | narrow | park | red | sports car | toy car,building | hydrant | narrow | red | park | attach | alley | wall
4360,1,blanket | car | curve | drive | flip | jump | jeep | mountain path | road | snow | snowy | suv,jump | road | flip | blanket | snow | curve | mountain path | snowy
6523,1,car | cloudy | pony | dirt road | dirt track | fence | horse | graze | pick up | red | road | rural | sky | stand | truck,pony | horse | cloudy | dirt track | fence | dirt road | red | stand | road | rural | graze | sky
6059,1,animal | car | horse | graze | jump | jeep | lift | moose | road | rural | suv | tree,jump | tree | moose | horse | animal | road | rural | graze | lift
7046,1,brown | car | chalk | horse | license plate | road | stand | suv | walk | white,horse | walk | brown | stand | chalk | road | white
6418,1,animal | black | car | jump | lamb | pick up | road | rural | sheep | suv | truck,jump | sheep | lamb | animal | road | rural | black
7741,1,blanket | car | person | jeep | man | pick up | road | snow | snowy | stand | suv | tire | truck | vehicle | walk | winter,man | road | walk | blanket | snow | stand | snowy | person | winter
2587,0,alley | building | car | pillar | flip | jump | mound | overpass | parking garage | ramp | silver | street sign | stunt | trick,jump | parking garage | street sign | silver | trick | flip | pillar | overpass | ramp | stunt | alley | mound | building
7381,1,animal | bull | car | cattle | cow | desert road | dirt road | dirt track | drive | license plate | minivan | park | road | rural | stand | suv | white,cattle | cow | bull | dirt track | desert road | dirt road | animal | park | stand | road | rural | white
1096,0,blue | car | driveway | flip | home | house | house exterior | lift | park | pole,flip | house | home | blue | park | pole | house exterior | lift
7333,1,animal | black | calf | car | cow | flower | jeep | miniature | model car | pick up | road | stand | suv | toy car | truck | wildflower | yellow,cow | wildflower | yellow | flower | calf | animal | stand | road | black | miniature
4323,1,car | dirt field | dirt road | dirt track | flip | jump | hydrant | jeep | license plate | lift | pole | power line | rural | sand | stunt | suv | telegraph pole | vehicle | white,jump | rural | hydrant | sand | flip | dirt track | telegraph pole | dirt field | dirt road | stunt | pole | lift | power line | white
2669,0,clock | building | car | park | photo | pole | pump,photo | clock | park | pole | pump | building
5424,1,animal | car | jump | jeep | park | red | road | suv,jump | red | animal | park | road
3899,0,blanket | car | dirt track | drive | green | red | road | rural | stop sign | suv | traffic sign,rural | green | dirt track | blanket | red | traffic sign | road | stop sign
1097,0,car | driveway | flip | garage | jump | house exterior | lift | red | stop light | traffic light | suv,jump | stop light | traffic light | flip | garage | red | house exterior | lift
776,0,car | driveway | flip | home | house | house exterior | lift | park | parking sign | sedan,parking sign | flip | home | house | park | house exterior | lift
6103,1,animal | bull | car | dirt road | dirt track | drive | hippo | pink | red | rhinoceros | road | rural | suv | toy car,bull | rhinoceros | hippo | dirt track | dirt road | red | animal | pink | road | rural
2904,0,attach | building | car | garage | garage door | park | sedan | silver | stop light | traffic light,stop light | traffic light | silver | garage door | garage | park | attach | building
4167,1,bird | building | car | dive | fly | office building | pigeon | pole | rise building | sky | suv,rise building | office building | pigeon | bird | pole | fly | sky | dive | building
3047,0,car | driveway | house | house exterior | hydrant | image | park | photo | pink | toy,hydrant | toy | house | photo | pink | park | image | house exterior
2859,0,car | driveway | home | house | house exterior | park | stop sign | sports car | traffic sign,home | house | park | traffic sign | house exterior | stop sign
6801,1,car | dirt road | dirt track | drive | horse | jump | license plate | road | rural | suv | white,jump | horse | dirt track | dirt road | road | rural | white
4050,1,building | car | clothesline | flip | hang | jump | laundry | lift | park | silver | stunt | suv,jump | silver | flip | clothesline | laundry | park | stunt | lift | hang | building
1758,0,advertisement | billboard | building | car | city | skyscraper | sports car | white,skyscraper | billboard | advertisement | city | white | building
3388,0,car | curb | driveway | house | house exterior | hydrant | park | sedan | white | yellow,hydrant | yellow | house | park | house exterior | curb | white
4130,1,animal | black | car | driveway | goat | home | jump | house | house exterior | jeep | lamb | park | pick up | sheep | stand | suv | truck,jump | sheep | goat | house | home | lamb | animal | park | stand | house exterior | black
2592,0,black | car | dirt track | license plate | park | pole | sedan | silver | street sign,street sign | silver | dirt track | park | pole | black
1516,0,car | driveway | house exterior | park | sedan | silver | stop sign | traffic sign,silver | park | traffic sign | house exterior | stop sign
5087,1,animal | bull | car | cattle | cloudy | cow | desert road | highway | image | photo | road | sky | stand,cattle | cow | bull | cloudy | photo | desert road | animal | image | stand | highway | road | sky
2158,0,car | electronic | fuel | gas | gas station | gauge | meter | miniature | pump | toy car | white,electronic | gauge | pump | gas | gas station | fuel | miniature | white | meter
1106,0,building | car | driveway | flip | garage | garage door | jump | house | house exterior | lift | street sign | stunt | suv | tow truck,jump | street sign | garage door | flip | garage | house | stunt | house exterior | lift | building
3459,0,shed | building | car | convertible | fire station | flip | garage | hang | lift | park | red | road | stunt | sports car,shed | flip | garage | fire station | red | park | stunt | lift | road | hang | building
