class,tags
77,"['field', 'stair', 'cowboy hat', 'grassy', 'pet', 'poodle', 'jump', 'strawman', 'writing', 'beanbag', 'wear', 'gray', 'wig', 'photo', 'dog bed', 'animal', 'broom', 'shear', 'cow', 'stool', 'herd', 'winter', 'tree', 'white', 'wine', 'pumpkin', 'trailer', 'pen', 'tight', 'straw', 'hardwood floor', 'bundle', 'dog breed', 'leash', 'walk', 'selfie', 'sign', 'toy', 'cloud', 'lay', 'blanket', 'cattle', 'bench', 'contest', 'finish line', 'kilt', 'squat', 'alpaca', 'purple', 'lamb', 'life jacket', 'spray', 'man', 'muscle', 'wing', 'nose', 'pigtail', 'enclosure', 'wash', 'garden', 'swab', 'living room', 'barrier', 'photographer', 'bin', 'balustrade', 'sheep', 'obstacle course', 'blue', 'arena', 'pole', 'cocktail dress', 'sheepdog', 'hillside', 'cloudy', 'stump', 'wet', 'fur', 'relax', 'award', 'tree trunk', 'wine glass', 'shirt', 'plant', 'mane', 'bean bag chair', 'pine', 'lap', 'teddy', 'tile wall', 'carpet', 'armchair', 'stone', 'park bench', 'brown', 'reflection', 'paw', 'shop window', 'dirt field', 'out', 'course', 'snow', 'snowy', 'halloween pumpkin', 'take', 'forest', 'patch', 'picnic table', 'beach', 'receive', 'trainer', 'scissors', 'hassock', 'doorway', 'grass', 'boulder', 'mat', 'neckband', 'sky', 'branch', 'terrace', 'stand', 'puddle', 'wood floor', 'dog house', 'woman', 'boy', 'cage', 'hardwood', 'dress', 'halloween', 'pad', 'sand', 'lawn', 'wool', 'birch tree', 'lush', 'tail', 'green', 'hang', 'ledge', 'hay', 'couch', 'camper', 'pose', 'mud', 'land', 'pergola', 'picture', 'black', 'fireplace', 'judge', 'log', 'safety vest', 'plaque', 'sit', 'sweater', 'house exterior', 'play', 'catch', 'rail', 'shepherd', 'comb', 'run', 'tripod', 'dog', 'wood', 'sea', 'shirtless', 'graze', 'floor', 'car window', 'yard', 'fair', 'flower', 'pavement', 'ladder', 'baseball hat', 'ball', 'evergreen', 'road', 'chair', 'person', 'hair', 'fence', 'fall', 'hose', 'zoo', 'hurdle', 'trailer truck', 'stick', 'building', 'recreational vehicle', 'football', 'pillow', 'footstall']"
34,"['field', 'eye', 'laundry room', 'grassy', 'pet', 'attach', 'wear', 'dish washer', 'mouth', 'overall', 'rocky', 'cart', 'chihuahua', 'barber', 'handkerchief', 'drawer', 'dog bed', 'washer', 'animal', 'broom', 'connect', 'paper', 'stool', 'kitchen floor', 'shoe', 'teething ring', 'tree', 'white', 'dandelion', 'pen', 'pink', 'hardwood floor', 'dog breed', 'back', 'leash', 'walk', 'toy', 'lily', 'bow tie', 'backdrop', 'lay', 'peak', 'blanket', 'table', 'snowball', 'headscarf', 'miniature', 'purple', 'cloth', 'bed', 'sleep', 'terrain', 'counter top', 'pot', 'man', 'dresser', 'sweatshirt', 'cement', 'nose', 'enclosure', 'wash', 'garden', 'beagle', 'microwave', 'living room', 'strap', 'seat', 'kitchen table', 'bin', 'barrel', 'blue', 'pole', 'hillside', 'hand', 'stump', 'wet', 'fur', 'relax', 'read', 'tree trunk', 'jacket', 'shirt', 'plant', 'room', 'orchid', 'chain', 'tile', 'kitchen', 'arm', 'lap', 'home appliance', 'tile wall', 'crate', 'stuff', 'carpet', 'stone', 'lavender', 'park bench', 'brown', 'out', 'paw', 'remote', 'snow', 'push', 'snowy', 'hug', 'laundry basket', 'foot', 'patch', 'beach', 'brush', 'yellow', 'garage', 'grass', 'doorway', 'boulder', 'mat', 'comfort', 'neckband', 'laundry', 'path', 'dog house', 'stand', 'wood floor', 'woman', 'kitchen counter', 'cage', 'boy', 'bathroom', 'birdbath', 'child', 'pad', 'watch', 'sand', 'lush', 'tail', 'washing machine', 'green', 'hang', 'entertainment center', 'ledge', 'couch', 'bureau', 'flower bed', 'carry', 'land', 'shower', 'garden hose', 'black', 'judge', 'bird bath', 'log', 'sit', 'cabinet', 'sweater', 'car seat', 'duffel', 'bag', 'ankle', 'play', 'catch', 'rail', 'shepherd', 'coat', 'run', 'tan', 'dog', 'bottle', 'wood', 'sea', 'office chair', 'rope', 'car window', 'floor', 'car', 'yard', 'flower', 'shopping cart', 'pavement', 'basin', 'head', 'red', 'stare', 'ball', 'mulch', 'dry', 'chair', 'person', 'fence', 'close-up', 'bath', 'apron', 'fall', 'hose', 'cat bed', 'step stool', 'window', 'twig', 'pillow']"
4,"['eye', 'neck', 'rocking chair', 'glass door', 'grassy', 'pet', 'mouth', 'wear', 'rocky', 'gray', 'curb', 'cart', 'wig', 'ribbon', 'dog bed', 'animal', 'faucet', 'stool', 'kitchen floor', 'shoe', 'curtain', 'teething ring', 'tree', 'white', 'pink', 'hardwood floor', 'back', 'leash', 'walk', 'tub', 'toy', 'backdrop', 'lay', 'seat belt', 'bathroom accessory', 'cone', 'blanket', 'table', 'bench', 'plank', 'headscarf', 'squat', 'miniature', 'purple', 'food', 'cloth', 'bookshelf', 'bed', 'string', 'girl', 'pot', 'man', 'dog food', 'cement', 'area', 'wash', 'seat', 'autumn leave', 'kitchen table', 'bin', 'barrel', 'obstacle course', 'blue', 'break', 'trench coat', 'gravel', 'raincoat', 'sandal', 'hand', 'wet', 'fur', 'relax', 'dirt track', 'party hat', 'jacket', 'couple', 'shirt', 'water', 'plant', 'bean bag chair', 'birthday', 'lap', 'tire', 'tile wall', 'crate', 'stuff', 'bedcover', 'carpet', 'armchair', 'bowl', 'baby carriage', 'towel', 'stone', 'park bench', 'brown', 'out', 'paw', 'dirt field', 'daybed', 'toe', 'short', 'bird', 'laundry basket', 'foot', 'take', 'picnic table', 'patch', 'beach', 'brush', 'yellow', 'tube', 'hassock', 'doorway', 'grass', 'boulder', 'bow', 'mat', 'comfort', 'sink', 'neckband', 'lick', 'bookcase', 'dog house', 'stand', 'deck', 'wood floor', 'woman', 'cage', 'boy', 'boardwalk', 'bathroom', 'dress', 'child', 'pad', 'sand', 'lush', 'tail', 'green', 'hang', 'ledge', 'medal', 'couch', 'plastic', 'pose', 'bend', 'window sill', 'dinning table', 'concrete', 'garden hose', 'black', 'slipper', 'sit', 'basket', 'dashboard', 'sweater', 'car seat', 'soap', 'glass table', 'house exterior', 'play', 'cereal', 'catch', 'rail', 'windshield', 'coat', 'run', 'tan', 'dog', 'sea', 'rope', 'car window', 'floor', 'duckling', 'car', 'book', 'yard', 'tie', 'bathroom sink', 'flower', 'christmas hat', 'shopping cart', 'pavement', 'head', 'red', 'stare', 'toy car', 'coach', 'ball', 'weed', 'road', 'chair', 'person', 'treat', 'fence', 'bath', 'hair', 'container', 'smile', 'shadow', 'hose', 'cane', 'sleepwear', 'cat bed', 'stick', 'window', 'building', 'alcohol', 'bird cage', 'sun', 'curl', 'pillow']"
52,"['field', 'screen door', 'stair', 'corridor', 'glass door', 'grassy', 'pet', 'tulip', 'wildflower', 'jump', 'mouth', 'wear', 'gray', 'barber', 'open', 'handkerchief', 'drawer', 'dog bed', 'chase', 'animal', 'fight', 'broom', 'computer', 'shear', 'stool', 'kitchen floor', 'briefcase', 'curtain', 'tree', 'canopy', 'white', 'hardwood floor', 'leash', 'walk', 'toy', 'bow tie', 'kneel', 'lay', 'peak', 'table', 'blanket', 'headscarf', 'laptop keyboard', 'bandage', 'squat', 'purple', 'bookshelf', 'subway', 'balloon arch', 'string', 'cheese', 'bed', 'sleep', 'girl', 'man', 'cat', 'vineyard', 'cement', 'dresser', 'nose', 'area', 'ear', 'enclosure', 'beagle', 'living room', 'archway', 'lake', 'kitchen table', 'barrel', 'bin', 'balustrade', 'blue', 'trench coat', 'pole', 'sheepdog', 'hillside', 'porch', 'fur', 'relax', 'jacket', 'tree trunk', 'couple', 'water', 'flower field', 'room', 'tile', 'lap', 'tile wall', 'crate', 'stuff', 'bedcover', 'siding', 'carpet', 'armchair', 'mustard', 'stone', 'out', 'brown', 'paw', 'carrot', 'blind', 'remote', 'snow', 'foot', 'forest', 'patch', 'brush', 'yellow', 'tube', 'hassock', 'lamp', 'grass', 'doorway', 'mat', 'comfort', 'neckband', 'lick', 'path', 'bookcase', 'dog house', 'stand', 'deck', 'wood floor', 'cage', 'woman', 'boy', 'caterpillar', 'pad', 'lawn', 'lush', 'tail', 'green', 'hang', 'haircut', 'entertainment center', 'ledge', 'couch', 'pose', 'hat', 'bend', 'cut', 'flower bed', 'door', 'window sill', 'carry', 'climb', 'net', 'dinning table', 'concrete', 'cat tree', 'black', 'log', 'sit', 'shoulder', 'basket', 'tunnel', 'bag', 'play', 'house exterior', 'catch', 'rail', 'slide', 'wrestle', 'coat', 'comb', 'run', 'laptop', 'dog', 'wood', 'office chair', 'rope', 'floor', 'plaid', 'yard', 'christmas hat', 'flower', 'head', 'pavement', 'control', 'red', 'stare', 'ladder', 'ball', 'chair', 'person', 'fence', 'close-up', 'hair', 'daffodil', 'hose', 'cat bed', 'stick', 'window', 'hide', 'pillow']"
38,"['field', 'screen door', 'sprinkler', 'stair', 'glass door', 'grassy', 'pet', 'poodle', 'shoreline', 'flip', 'jump', 'oven', 'attach', 'mouth', 'wear', 'gray', 'wig', 'garment', 'antler', 'backyard', 'drawer', 'dog bed', 'animal', 'chase', 'aircraft carrier', 'crochet', 'park', 'stool', 'shoe', 'kitchen floor', 'curtain', 'winter', 'tree', 'canopy', 'white', 'dandelion', 'pink', 'hardwood floor', 'dog breed', 'scale', 'back', 'leash', 'walk', 'trumpet', 'tub', 'toy', 'stretch', 'backdrop', 'lay', 'seat belt', 'table', 'blanket', 'beard', 'santa claus', 'miniature', 'squat', 'cloth', 'food', 'bed', 'sleep', 'string', 'computer desk', 'sock', 'pot', 'candy cane', 'man', 'calendar', 'sweatshirt', 'doll', 'nose', 'equipment', 'garden', 'beagle', 'knit', 'office supply', 'seat', 'strap', 'kitchen table', 'blue', 'bush', 'christmas', 'stump', 'brick', 'porch', 'fur', 'relax', 'schnauzer', 'tree trunk', 'wet', 'couple', 'shirt', 'plant', 'room', 'tile', 'kitchen', 'lap', 'home appliance', 'teddy', 'baby carriage', 'tile wall', 'stuff', 'bedcover', 'carpet', 'armchair', 'stone', 'brown', 'out', 'paw', 'snow', 'snowy', 'tree branch', 'ramp', 'stocking', 'patch', 'picnic table', 'beach', 'yellow', 'hassock', 'doorway', 'grass', 'mat', 'comfort', 'neckband', 'robe', 'path', 'dog house', 'stand', 'deck', 'wood floor', 'cage', 'kitchen counter', 'woman', 'dress', 'tennis', 'pad', 'sand', 'lush', 'tail', 'green', 'hang', 'couch', 'seaweed', 'bureau', 'hat', 'christmas tree', 'flower bed', 'door', 'window sill', 'dinning table', 'pergola', 'garden hose', 'black', 'reindeer', 'judge', 'log', 'sit', 'gift', 'sweater', 'car seat', 'daisy', 'house exterior', 'appliance', 'play', 'catch', 'rail', 'slide', 'comb', 'run', 'tan', 'dog', 'wood', 'sea', 'ceiling', 'rope', 'car window', 'floor', 'doormat', 'car', 'yard', 'ride', 'christmas hat', 'flower', 'stove', 'pavement', 'head', 'red', 'stare', 'footprint', 'ball', 'weed', 'road', 'chair', 'person', 'fence', 'hair', 'daffodil', 'container', 'infant bed', 'fall', 'coast', 'hose', 'sleepwear', 'cat bed', 'stick', 'window', 'sunset', 'hide', 'sun', 'curl', 'pillow']"
36,"['field', 'screen door', 'neck', 'grassy', 'pet', 'wear', 'mouth', 'gray', 'wig', 'chihuahua', 'antler', 'ribbon', 'dog bed', 'animal', 'chase', 'key', 'computer', 'stool', 'kitchen floor', 'curtain', 'white', 'pumpkin', 'piano', 'pink', 'hardwood floor', 'leash', 'walk', 'selfie', 'toy', 'box', 'backdrop', 'lay', 'crown', 'blanket', 'table', 'clothe', 'instrument', 'bandage', 'sunshine', 'miniature', 'squat', 'purple', 'cloth', 'bookshelf', 'office building', 'shoe box', 'bed', 'girl', 'city', 'man', 'sweatshirt', 'beagle', 'living room', 'seat', 'blue', 'tiara', 'hand', 'porch', 'fur', 'party hat', 'shirt', 'couple', 'pick up', 'room', 'house', 'arm', 'lap', 'crate', 'stuff', 'bedcover', 'carpet', 'armchair', 'sheet', 'stone', 'brown', 'out', 'paw', 'hug', 'halloween pumpkin', 't shirt', 'yellow', 'bow', 'hassock', 'doorway', 'grass', 'lamp', 'mat', 'comfort', 'hallway', 'neckband', 'lick', 'cardboard box', 'stand', 'wood floor', 'cage', 'woman', 'kitchen counter', 'hardwood', 'television', 'dress', 'halloween', 'pad', 'muzzle', 'lawn', 'lush', 'green', 'hang', 'entertainment center', 'ledge', 'couch', 'scrub', 'bend', 'black', 'reindeer', 'sit', 'sweater', 'car seat', 'house exterior', 'play', 'nightstand', 'catch', 'rail', 'windshield', 'glass building', 'laptop', 'dog', 'run', 'wood', 'office chair', 'car window', 'floor', 'car', 'yard', 'book', 'head', 'pavement', 'red', 'stare', 'ball', 'truck', 'chair', 'person', 'hair', 'fence', 'headboard', 'sleepwear', 'cat bed', 'stick', 'window', 'building', 'sun', 'pillow']"
115,"['field', 'rocking chair', 'grassy', 'poodle', 'pet', 'hill', 'white house', 'mouth', 'wear', 'gray', 'curb', 'wig', 'open', 'antler', 'dog bed', 'chase', 'animal', 'fight', 'computer', 'park', 'dark', 'stool', 'kitchen floor', 'tree', 'canopy', 'white', 'pink', 'hardwood floor', 'dog breed', 'back', 'leash', 'walk', 'tub', 'toy', 'bow tie', 'backdrop', 'lay', 'cap', 'seat belt', 'corn', 'blanket', 'snowball', 'headscarf', 'swim', 'contest', 'christmas light', 'miniature', 'squat', 'cloth', 'food', 'poncho', 'bed', 'terrain', 'portrait', 'city', 'candy cane', 'parking lot', 'golf course', 'man', 'cat', 'cob', 'area', 'enclosure', 'wash', 'shawl', 'garden', 'seat', 'autumn leave', 'barrel', 'blue', 'christmas', 'hillside', 'swimming pool', 'porch', 'fur', 'relax', 'tree trunk', 'water', 'pool', 'driftwood', 'pine', 'lap', 'home appliance', 'tile wall', 'river bank', 'stuff', 'carpet', 'armchair', 'stone', 'brown', 'out', 'paw', 'dirt field', 'snow', 'snowy', 'hug', 'take', 'pillar', 'forest', 'patch', 'beach', 'brush', 'trainer', 'orangutan', 'yellow', 'doorway', 'grass', 'garage', 'mat', 'autumn forest', 'neckband', 'lick', 'sky', 'robe', 'picture frame', 'hut', 'branch', 'dog house', 'stand', 'wood floor', 'woman', 'kitchen counter', 'cage', 'label', 'bathroom', 'television', 'pad', 'sand', 'lawn', 'lush', 'tail', 'green', 'hang', 'pomeranian', 'entertainment center', 'goggles', 'couch', 'pose', 'hat', 'christmas tree', 'flower bed', 'window sill', 'carry', 'shower', 'black', 'reindeer', 'judge', 'beach towel', 'log', 'plain', 'sit', 'sweater', 'car seat', 'house exterior', 'play', 'catch', 'rail', 'wrestle', 'garage door', 'run', 'night', 'dog', 'laptop', 'wood', 'city view', 'car window', 'floor', 'car', 'retriever', 'yard', 'tie', 'christmas hat', 'flower', 'bite', 'stone building', 'red', 'stare', 'baseball hat', 'ball', 'chair', 'person', 'hair', 'fence', 'close-up', 'bath', 'wrap', 'hose', 'stick', 'building', 'hide', 'maple leaf', 'curl', 'pillow', 'footstall']"
97,"['field', 'eye', 'scooter', 'screen door', 'suv', 'stair', 'neck', 'river', 'glass door', 'grassy', 'pet', 'motorcycle', 'bone', 'hill', 'attach', 'mouth', 'wear', 'gray', 'curb', 'open', 'fire truck', 'backyard', 'dog bed', 'animal', 'chase', 'glove', 'mound', 'computer', 'park', 'scarf', 'shed', 'stool', 'kitchen floor', 'drain', 'sunglasses', 'tree', 'white', 'sedan', 'vehicle', 'hardwood floor', 'dog breed', 'back', 'leash', 'walk', 'trumpet', 'motorbike', 'toy', 'kneel', 'shiba inu', 'lay', 'canoe', 'table', 'blanket', 'bench', 'plank', 'contest', 'face', 'skier', 'locker', 'squat', 'ski slope', 'food', 'bookshelf', 'bed', 'sleep', 'computer desk', 'dog collar', 'man', 'eyebrow', 'nose', 'enclosure', 'creek', 'living room', 'office supply', 'seat', 'strap', 'barrier', 'luggage', 'balustrade', 'boat', 'blue', 'cloudy', 'pole', 'bush', 'bookstore', 'hillside', 'sheepdog', 'hand', 'stump', 'porch', 'trail', 'relax', 'dirt track', 'fur', 'tree trunk', 'couple', 'water', 'pick up', 'room', 'hole', 'file cabinet', 'chain', 'pine', 'shelter', 'tire', 'tile wall', 'crate', 'badger', 'bedcover', 'carpet', 'armchair', 'stone', 'park bench', 'brown', 'out', 'paw', 'dirt field', 'daybed', 'snow', 'snowy', 'ramp', 'stable', 'pillar', 'picnic table', 'forest', 'patch', 'trainer', 'grill', 'doorway', 'grass', 'mat', 'comfort', 'neckband', 'lick', 'sky', 'branch', 'hut', 'dog house', 'stand', 'deck', 'wood floor', 'baseball glove', 'den', 'cage', 'woman', 'pad', 'roll', 'sand', 'lawn', 'muzzle', 'watch', 'lush', 'tail', 'closet', 'green', 'hang', 'ledge', 'goggles', 'couch', 'sleigh', 'entertainment center', 'pose', 'license plate', 'christmas tree', 'door', 'enter', 'concrete', 'black', 'judge', 'log', 'sit', 'ski pole', 'car seat', 'house exterior', 'bag', 'play', 'catch', 'rail', 'slide', 'garage door', 'shepherd', 'run', 'dog', 'wood', 'bracelet', 'bunker', 'car window', 'floor', 'car', 'yard', 'flower', 'store', 'head', 'pavement', 'bite', 'red', 'stare', 'weed', 'evergreen', 'chair', 'close-up', 'person', 'fence', 'treat', 'pull', 'shadow', 'smile', 'fall', 'storefront', 'stick', 'husky', 'window', 'sunset', 'building', 'hide', 'stall', 'sun', 'pillow']"
54,"['field', 'river', 'sprinkler', 'grassy', 'pet', 'wildflower', 'jump', 'bone', 'drink', 'clinic', 'swamp', 'mouth', 'wear', 'overall', 'dish washer', 'rocky', 'computer chair', 'open', 'pointer', 'photo', 'duck', 'handkerchief', 'backyard', 'drawer', 'dog bed', 'chase', 'animal', 'park', 'scarf', 'shed', 'shoe', 'kitchen floor', 'stool', 'curtain', 'winter', 'tree', 'canopy', 'white', 'swing', 'hardwood floor', 'dog breed', 'camera', 'leash', 'walk', 'toy', 'plaster', 'lay', 'cone', 'canoe', 'blanket', 'swim', 'headscarf', 'clothesline', 'frost', 'bandage', 'purple', 'food', 'life jacket', 'string', 'bed', 'spray', 'sleep', 'computer desk', 'girl', 'man', 'cat', 'cement', 'riverbed', 'dresser', 'laboratory', 'nose', 'running shoe', 'creek', 'office supply', 'living room', 'lake', 'barrel', 'pipe', 'sauna', 'boat', 'break', 'blue', 'obstacle course', 'gravel', 'hillside', 'sheepdog', 'hand', 'stump', 'wet', 'trail', 'relax', 'tree trunk', 'water', 'room', 'pool', 'file cabinet', 'shelter', 'kitchen', 'lap', 'home appliance', 'cylinder', 'tire', 'beak', 'crate', 'stuff', 'bedcover', 'carpet', 'armchair', 'bowl', 'sheet', 'stone', 'vegetation', 'brown', 'paw', 'carrot', 'frosty', 'snow', 'snowy', 'bird', 'stocking', 'patch', 'beach', 'brush', 'yellow', 'tube', 'doorway', 'grass', 'boulder', 'mat', 'comfort', 'neckband', 'lick', 'sky', 'picture frame', 'dog house', 'stand', 'puddle', 'wood floor', 'hula hoop', 'woman', 'boy', 'cage', 'shake', 'vet', 'office', 'child', 'tennis', 'pad', 'sand', 'lawn', 'lush', 'green', 'hang', 'ledge', 'couch', 'sleigh', 'pose', 'bureau', 'mud', 'flower bed', 'fish', 'door', 'kitchen cabinet', 'carry', 'frisbee', 'garden hose', 'Border collie', 'black', 'log', 'plain', 'sit', 'cabinet', 'house exterior', 'ankle', 'play', 'appliance', 'splash', 'catch', 'rail', 'wrestle', 'shepherd', 'can', 'run', 'dog', 'bottle', 'wood', 'sea', 'office chair', 'floor', 'swivel chair', 'car', 'retriever', 'yard', 'book', 'doormat', 'stack', 'flower', 'head', 'bite', 'pavement', 'red', 'stare', 'ball', 'weed', 'dry', 'chair', 'person', 'fence', 'fall', 'cup', 'hose', 'labrador', 'stick', 'hide', 'bush', 'CD', 'pillow']"
39,"['field', 'screen door', 'floor mat', 'manhole', 'glass door', 'grassy', 'pet', 'attach', 'wood wall', 'mouth', 'wear', 'trophy', 'gray', 'cart', 'barber', 'photo', 'dog bed', 'animal', 'chase', 'tool', 'shear', 'trophy cup', 'stool', 'kitchen floor', 'shoe', 'canopy', 'white', 'dandelion', 'hardwood floor', 'dog breed', 'scale', 'leash', 'walk', 'tablecloth', 'toy', 'backdrop', 'lay', 'ram', 'table', 'blanket', 'contest', 'squat', 'miniature', 'check', 'lamb', 'cloth', 'food', 'pond', 'string', 'plate', 'man', 'dresser', 'nose', 'enclosure', 'wash', 'garden', 'beagle', 'living room', 'lake', 'kitchen table', 'balustrade', 'sheep', 'blue', 'stump', 'fur', 'relax', 'schnauzer', 'tree trunk', 'award', 'couple', 'water', 'plant', 'umbrella', 'room', 'lap', 'stuff', 'carpet', 'armchair', 'stone', 'park bench', 'brown', 'paw', 'remote', 'daybed', 'hug', 'ramp', 'picnic table', 'patch', 'beach', 'brush', 'hair drier', 'trainer', 'yellow', 'doorway', 'grass', 'mat', 'neckband', 'path', 'dog house', 'stand', 'wood floor', 'woman', 'cage', 'boy', 'vet', 'hardwood', 'round table', 'child', 'pad', 'sand', 'lawn', 'lush', 'tail', 'closet', 'green', 'ledge', 'couch', 'camper', 'pose', 'folding chair', 'bend', 'door', 'dinning table', 'frisbee', 'business suit', 'concrete', 'parrot', 'black', 'slipper', 'judge', 'log', 'manhole cover', 'sit', 'sunshade', 'cabinet', 'play', 'catch', 'rail', 'comb', 'baby', 'run', 'dog', 'wood', 'sea', 'quilt', 'floor', 'swivel chair', 'doormat', 'tie', 'yard', 'tarp', 'pavement', 'red', 'footprint', 'stare', 'evergreen', 'chair', 'person', 'fence', 'hair', 'goat', 'coast', 'sleepwear', 'bush', 'CD', 'pillow', 'footstall']"
27,"['field', 'eye', 'screen door', 'cowboy hat', 'stair', 'neck', 'river', 'grassy', 'pet', 'wildflower', 'shoreline', 'ballet skirt', 'jump', 'motorboat', 'wear', 'mouth', 'gray', 'rocky', 'open', 'ribbon', 'pointer', 'swimwear', 'dog bed', 'chase', 'animal', 'park', 'scarf', 'paper', 'dark', 'kitchen floor', 'stool', 'curtain', 'tree', 'cotton', 'teething ring', 'white', 'ivy', 'bunny', 'pink', 'hardwood floor', 'straw', 'rowboat', 'back', 'hoodie', 'leash', 'walk', 'toy', 'bow tie', 'kneel', 'backdrop', 'lay', 'rain', 'canoe', 'crown', 'blanket', 'headscarf', 'wrapping paper', 'face', 'squat', 'christmas light', 'purple', 'food', 'cloth', 'bookshelf', 'bed', 'sleep', 'string', 'girl', 'portrait', 'dog collar', 'man', 'billiard table', 'stream', 'sweatshirt', 'cement', 'doll', 'easter', 'laboratory', 'nose', 'ear', 'area', 'enclosure', 'creek', 'living room', 'seat', 'strap', 'lake', 'balustrade', 'boat', 'blue', 'break', 'cloudy', 'profile', 'gravel', 'hillside', 'tiara', 'christmas', 'sponge', 'hand', 'stump', 'trail', 'jacket', 'read', 'relax', 'tree trunk', 'dirt track', 'couple', 'water', 'shirt', 'toilet paper', 'sun hat', 'plant', 'pool', 'forest path', 'flower field', 'room', 'pine', 'house', 'chain', 'arm', 'lap', 'home appliance', 'electronic', 'teddy', 'tile wall', 'stuff', 'boat ride', 'carpet', 'armchair', 'stone', 'vegetation', 'brown', 'out', 'paw', 'barbie', 'remote', 'snow', 'hug', 'snowy', 'bird', 'forest', 'dirt road', 'beach', 'brush', 'spider', 'yellow', 'hassock', 'doorway', 'grass', 'boulder', 'mat', 'comfort', 'neckband', 'greenery', 'sky', 'robe', 'path', 'bookcase', 'dog house', 'stand', 'deck', 'wood floor', 'headdress', 'pitbull', 'cage', 'woman', 'label', 'greyhound', 'dress', 'star', 'pad', 'sand', 'lawn', 'rock formation', 'lush', 'tail', 'green', 'hang', 'medal', 'goggles', 'couch', 'hay', 'palm tree', 'pose', 'bureau', 'hat', 'concrete', 'black', 'fireplace', 'log', 'tissue', 'sit', 'puppet', 'sweater', 'car seat', 'house exterior', 'costume', 'play', 'surround', 'catch', 'rail', 'sparrow', 'pigeon', 'run', 'dog', 'bottle', 'wood', 'sea', 'quilt', 'car window', 'floor', 'easter bunny', 'car', 'book', 'tie', 'yard', 'hood', 'flower', 'ride', 'christmas hat', 'head', 'pavement', 'stone building', 'red', 'stare', 'baseball hat', 'ball', 'weed', 'dry', 'chair', 'person', 'fence', 'close-up', 'smile', 'leather jacket', 'fall', 'labrador', 'cat bed', 'stick', 'window', 'building', 'hide', 'bush', 'pillow']"
90,"['field', 'stair', 'neck', 'rocking chair', 'grassy', 'wildflower', 'pet', 'jump', 'hill', 'wear', 'mouth', 'photo', 'backyard', 'handkerchief', 'dog bed', 'chase', 'animal', 'scarf', 'stool', 'kitchen floor', 'tree', 'white', 'dandelion', 'ivy', 'pen', 'pink', 'straw', 'hardwood floor', 'dog breed', 'leash', 'walk', 'handcart', 'selfie', 'toy', 'sign', 'lay', 'blanket', 'table', 'bulletin board', 'bench', 'headscarf', 'face', 'squat', 'purple', 'cloth', 'pond', 'bed', 'sleep', 'girl', 'bar stool', 'pot', 'man', 'radiator', 'cement', 'nose', 'enclosure', 'rural', 'garden', 'beagle', 'apple tree', 'strap', 'lake', 'rottweiler', 'kitchen table', 'barrel', 'hedge', 'blue', 'gravel', 'hillside', 'trail', 'relax', 'dirt track', 'couple', 'water', 'plant', 'room', 'house', 'shelter', 'weed', 'lap', 'tile wall', 'crate', 'stuff', 'carpet', 'stone', 'vegetation', 'park bench', 'brown', 'paw', 'dirt field', 'frosty', 'snow', 'dirt road', 'brush', 'huddle', 'yellow', 'grass', 'mat', 'comfort', 'neckband', 'lick', 'sky', 'greenery', 'path', 'dog house', 'stand', 'puddle', 'wood floor', 'cage', 'woman', 'kitchen counter', 'hardwood', 'swan', 'pad', 'muzzle', 'lawn', 'lush', 'tail', 'green', 'hang', 'ledge', 'hay', 'couch', 'pose', 'hat', 'flower bed', 'dinning table', 'frisbee', 'concrete', 'Border collie', 'black', 'sit', 'daisy', 'glass table', 'play', 'run', 'tan', 'dog', 'wood', 'floor', 'yard', 'flower', 'head', 'pavement', 'red', 'stare', 'mulch', 'ball', 'evergreen', 'dry', 'chair', 'close-up', 'fence', 'person', 'doberman', 'road', 'cat bed', 'stick', 'hide', 'bush', 'pillow']"
